C1	C2	C3	C4	C5	C6	C7	C8	C9	Tested_in_clustering	Cluster_control	Cluster_Exposure_P	Cluster_Exposure_Final
Ralgapb	27.2154044232487	10.0167165766866	11.2221971817732	17.3682117172047	11.2414187013135	16.0633348393605	8.04739828477432	21.3817669823377	9.91943563818957	100	2	7	7
Ralgds	10.6889606790578	20.4697024925351	10.3636229652748	18.6734411721038	33.9413416110469	5.67069543699288	26.6104475883927	7.19838261172334	10.2592600033689	100	6	6	6
Ralgps1	24.0216928019254	12.1389572356272	11.3171789449293	16.8575711386122	15.2748840075906	14.5858102270613	11.5669053455602	18.8746555546052	9.57048472161648	100	9	9	9
Ralgps2	22.9043672952496	14.5985778492116	15.6980132437264	13.8454110284537	8.41114655522756	16.6596248191754	9.55659753806254	18.4987561817543	9.83587672011916	100	7	7	7
Raly	10.6026075815502	34.6740063510807	33.8407889284894	8.09765907745793	16.5913485498037	24.3225117290912	26.4476852249169	14.4228682927111	17.969733120919	100	1	4	4
Ramac	4.29162276160195	24.9924267001659	13.425122089956	18.1768649589247	37.6877621375805	4.17443765956369	30.565788176866	2.64034732407649	11.3960302642795	100	8	8	8
Ramp1	6.07429924487824	32.1177103871406	22.8376263494765	16.5372181633854	34.4441587797099	11.5741298521928	33.1133076574606	6.34406531157229	15.1509371106554	100	4	1	1
Ramp2	3.69589054470946	30.2319069234419	19.4500171846568	16.5977680219239	36.2745498292991	8.47544908328012	32.8524170174524	3.73590890590712	13.1113730537506	100	8	8	8
Ran	9.22321603517237	38.030174004882	37.598132135218	6.6164234051478	14.785622261021	26.0017978338432	27.4611995754647	13.9121980319824	18.7476395308668	100	4	4	4
Ranbp1	7.08524880247629	26.7931484762497	22.7715770597842	8.75873014893817	19.9814290575142	14.7716728536347	23.4791047047142	8.38276222294938	11.9245881403788	100	8	8	8
Ranbp10	8.92189007109586	21.6696144713623	11.3848522684265	18.6905102956767	34.764041793513	5.1596190119466	27.3060511249503	5.90627698948301	10.5645247331173	100	9	6	6
Ranbp2	26.7105734048758	8.79102330633961	9.83075254502345	17.111100295587	11.4238678352346	14.7712515705057	7.31003903311464	20.5802606223146	8.9626511841318	100	2	7	7
Ranbp3	14.1826697036353	13.7362294603722	5.17666080324419	18.6020757237915	30.1249833697518	4.74553146699475	20.8871144502205	9.40927360283099	8.09178182739684	100	6	6	6
Ranbp6	19.2801413496838	11.0190631266873	10.6216150812898	12.4893007497927	11.1999154156713	12.0766508676218	9.27090432276288	14.9368871906134	7.38390751579471	100	2	9	9
Ranbp9	29.62372195728	9.00318708536337	11.0425667185097	18.6766899161001	10.4717295812185	17.0819380234196	6.87858523160663	23.3101594043519	10.684551516652	100	7	7	7
Rangap1	17.4405935074199	12.9204717685794	5.52277036181857	19.7103799986799	28.9120624760943	6.63254771266213	19.5761478915173	12.1453653979682	8.74705119875807	100	6	6	6
Rangrf	14.815064922558	19.4683522093379	18.0193289250786	9.92543059994241	12.3736185919931	14.6204640512599	15.0732203378533	12.8185897214353	9.23295421234605	100	1	9	9
Rap1a	16.1650119984326	26.281356945375	26.6855393243531	9.89270480106965	10.8271303039386	21.2127730273687	18.3987518396926	16.5041462946137	14.7266409010834	100	5	5	5
Rap1b	11.7424486101514	41.1350588875276	40.7469793112723	8.29496562721926	16.5177574421477	28.973166968118	30.0446960096857	16.5894245077711	21.0435737148036	100	4	4	4
Rap1gap	16.4512532097947	12.8606075676471	6.62472658879998	17.1137492402601	25.3935032638684	7.64384671011202	17.8027153663944	11.7830638354793	7.71455273132505	100	9	9	9
Rap1gap2	5.68204394008806	22.4002340651074	15.2060489510327	11.4395711161092	25.4163385724542	7.76115479281082	23.1329516591589	4.59870715513483	8.3472801028724	100	1	8	8
Rap1gds1	16.1857011881811	13.0049783223029	6.74575317345738	17.5350057414428	25.349186919431	6.53814898430961	17.6904828549288	11.1571274824073	8.08355615907126	100	3	3	3
Rap2a	26.1283692076713	7.80630124727292	7.34761462315399	18.0950226106948	16.1680077500742	13.1617646930534	9.21777223709299	19.8875415621816	8.42247169232988	100	7	3	7
Rap2b	4.42909727767837	29.801584809304	17.7921807647256	18.9250109374876	39.5375666753261	6.93141718404389	34.2229475579661	3.60583764213846	13.5876247141305	100	1	8	8
Rap2c	15.412060751071	13.4000136995704	7.828678731837	16.393028032526	23.9131884407533	7.01408453428736	17.1541592458444	10.793950736599	8.06604601005962	100	9	9	9
Rapgef1	17.9831486048508	10.1343633054789	5.12102381276017	16.9660411165769	22.706627294867	7.30297999727491	14.8263054739756	12.7307772721986	7.26016440539903	100	3	3	3
Rapgef2	25.9400421116374	8.69537883732112	8.81914701862622	17.3639502269664	14.3895730199403	13.9570780629273	8.83808783379681	19.9088080200209	8.69778047592337	100	2	2	2
Rapgef3	6.78398482882567	29.0435723065681	26.1456720796124	7.19409479771214	17.9344583942267	17.0223966942146	23.6278152558649	8.9731231638447	12.6612883707063	100	8	1	1
Rapgef4	24.7219880404281	10.5929862256608	9.08676233231769	18.54286386078	17.3177959884187	13.2824935572972	11.650662616778	18.9237524998474	9.53672157869218	100	3	3	9
Rapgef5	11.7652953832054	25.4295149014055	17.8228499341157	16.9259786929073	30.9381255814277	11.9407367979461	27.9085415837885	10.4807999869437	13.5970632798725	100	9	8	9
Rapgef6	24.815866466921	13.9946490634883	14.7334845795563	15.7718068879981	12.7809079786775	17.5041948581205	11.4213748055094	20.4249345853226	11.0335191164542	100	2	9	9
Raph1	6.36490034739913	21.3255344859391	14.6011193240851	11.3255869899788	25.2760488524921	8.6240899805549	22.956295477423	5.91163548985933	9.22489685020301	100	6	8	8
Rara	20.7373701401331	9.15133562254939	7.28775106012781	15.6028052605225	17.5413793234931	11.0288522718597	11.4163552492094	15.7977751131602	7.68910973256057	100	3	3	3
Rarb	5.33427173757131	26.9437694756463	17.4534195868221	15.0579643761805	32.5380118539928	8.39830166610209	29.3272773911509	4.81244094037706	11.5657395294684	100	1	1	1
Rarg	6.82700027466217	24.4901610598332	14.1620595907626	17.1306111375523	34.6680166089887	6.36288173790467	29.1762143205785	4.9957222654047	11.3863887536782	100	8	8	8
Rarres1	18.227278527073	14.5904309275807	13.9829048009116	11.6865691612648	11.2617973029335	13.4078302906091	11.2148090056458	14.493194199296	7.97485023018514	100	2	9	9
Rarres2	5.96393157730275	27.2614460949391	17.0210659236709	16.3919272824115	34.5108030401576	7.94648685801036	30.5690021718339	4.91105460016461	12.0680730749736	100	1	8	8
Rars	18.8463241549526	12.5255771252007	11.9239125118275	13.1120093823845	13.6848533530317	13.1152493771441	11.4143903471649	15.1418997002284	8.64387600714986	100	3	9	9
Rars2	11.0927388346248	11.1808900002814	7.65594157416014	9.8064269199847	15.716438361619	6.40910782373985	12.3195486716751	7.94102853421332	5.06374666173409	100	9	9	9
Rasa1	26.3750949534705	9.61848232713764	10.8633828388707	16.5791479661982	11.0061469598981	15.6451109233272	7.87916894789623	20.7952702838643	9.65031472122555	100	7	7	7
Rasa2	19.1384009408718	16.088925131324	14.6312293728422	13.4063921079815	14.3957200293979	14.3375580077828	13.7259559286064	15.4285457820643	9.12898453968668	100	9	9	9
Rasa3	4.32855433364183	28.3912709488176	17.1707032088277	17.9210935986251	37.6758675286534	6.93548474528359	32.5502936351272	3.65399055050909	13.0335893640043	100	1	1	1
Rasa4	8.11231265519508	19.8190606590151	9.37620069262892	17.9079930402878	34.4010576968515	3.86373892672091	26.5109736277369	5.04092442667763	9.776255147469	100	9	6	6
Rasal2	10.1758874531249	21.1463938623641	12.90219984872	15.2991288540395	28.7235032804327	7.608712626718	24.2106465920073	7.43932461398752	9.25422205763603	100	9	8	6
Rasgef1b	5.67500826622306	22.2742446749161	11.5932882055498	17.4692195455469	35.2773716102121	4.06339404920184	28.0612368458365	3.59510031436332	10.4658530160725	100	6	6	6
Rasgrp1	3.81914651203987	34.795277637735	27.7507647491255	11.3888583821764	28.679325696231	16.2742486068676	32.0619686496313	6.9633566822664	15.0062636402879	100	1	1	1
Rasgrp2	14.3637266834623	18.1649956718996	17.1000964409704	9.09729184684766	11.5218853476259	13.7378748126909	13.7043817986625	12.1039641240093	8.20301157240607	100	9	9	9
Rasgrp3	3.85035275005145	32.8253671448192	21.7236483590373	17.4831112327921	37.84036372541	9.81531502135838	35.0610288282497	4.26707633667311	14.5807560473232	100	1	1	1
Rasip1	3.7221532558327	33.6008900906779	25.6499693192748	12.833213659692	30.7794234678816	14.3924425676945	32.307945011018	6.21939487809831	14.6797887842994	100	1	1	1
Rasl11b	3.44220653500426	29.9742769924583	21.9896483659809	12.1497973365097	29.1193718418234	11.6453815717698	29.39078394392	4.89811003943602	12.2414542432943	100	1	1	1
Rasl2-9	7.2976384158425	31.2324701288543	29.0020872272896	7.15054440275056	17.0789021398327	19.3728893325713	24.6231136171151	10.3450844869246	14.5597037540028	100	4	4	4
Rassf1	8.82832565867448	26.9543387701157	24.8558176403511	7.37874578115836	15.8880200198174	17.0214722790147	21.3536586081821	10.2385939067532	12.0595122843303	100	1	1	1
Rassf2	5.24860503475919	27.101470733739	16.3149328087982	17.4487768150112	36.3842519920709	6.96746955031389	31.4352502989422	4.2431449325419	12.6435143190744	100	9	8	8
Rassf3	3.76364303709419	25.1973550723048	15.6088680191124	14.9465299892609	32.7424492948845	6.57566177186248	28.4605377998571	3.36569080282411	11.12293206957	100	1	1	1
Rassf4	6.21778217505691	31.4486831122385	23.8554524531702	13.7080697148552	30.6384353091187	14.0663482758472	31.1059886661576	7.74175044803307	14.7081846203989	100	8	1	1
Rassf5	28.749987266724	6.42274315805379	6.66069021218656	19.7305119308974	15.7753450768462	14.3550089847189	8.40782053701549	22.1323987068407	9.57859915651468	100	2	2	2
Rassf6	13.8189370539404	26.8726213363282	24.8601369022711	10.3239035236928	16.5215507546561	18.8637520302321	21.5572542052428	14.0507606666339	13.3373100856239	100	9	4	4
Rassf7	17.1281272198631	27.461650266225	28.101618975923	10.3877781909204	10.4714287823007	22.5577999081993	18.6571265576603	17.2245335618871	14.9569506229466	100	4	4	4
Rassf8	23.8962496599109	12.8670004064476	13.7453552670517	14.9149467017335	10.6498691267732	15.958338871313	9.52773692322567	19.0392961635034	9.57121287413967	100	7	7	7
Rb1	27.3230834272795	10.1091762655994	11.7066698996973	17.0774668248029	10.7555278096912	16.6622301916311	7.97941344478649	21.7817549592667	10.4229334280973	100	2	7	7
Rb1cc1	27.9840252765511	6.04589461749049	6.891340795762	18.4051819554122	13.5949908002442	14.059905119528	7.05695989377276	21.4972173448365	8.98661177425507	100	3	3	3
Rbak	3.1558390353337	29.3617334547519	20.8108450864055	12.8098492425858	30.4459252440094	10.4174563467581	29.6669081470769	4.21481906048386	12.1091918205835	100	9	1	1
Rbbp4	5.85805852244968	19.889872143527	15.171150171867	8.17611050781628	19.2809353141499	8.84110973912028	19.0878484805934	5.33693035087935	7.56529967901532	100	8	8	8
Rbbp5	13.932317824782	19.4679404835523	15.1368302689133	14.0411817995143	20.8927477966932	11.3941746270089	19.3161559327703	11.4386836902506	10.6679128821204	100	3	9	9
Rbbp6	10.7312752683804	19.5463927778078	15.8861785201477	10.2127938458733	18.1177746267123	10.9912164793372	17.9411996860978	9.07960787539136	8.6030162439835	100	6	9	9
Rbbp7	4.19823993558386	27.9714674709822	15.5983590235937	19.6638310739294	40.4293611494719	5.25373158871595	33.5245896002684	3.01905686617738	13.0547900762272	100	8	8	8
Rbbp8	6.90455405466131	23.9622658948489	14.4751219814005	17.2960960881845	33.2216010230014	5.70753293736734	27.6761873342458	4.65941108852706	11.4623527917799	100	8	8	8
Rbbp9	16.3043203254038	23.9391840102295	24.115435052677	9.86588621309338	10.9426311307737	19.5507146058757	16.8809156692359	15.6994908784757	12.7718998555113	100	2	4	4
Rbck1	13.3476629273124	15.0414225787732	5.32996945923825	19.6805015271437	32.920402806362	4.13807855857838	23.2339824246648	8.65073561765752	8.91436287209372	100	6	6	6
Rbfa	11.4046377022753	23.7994083254848	19.9618537365942	10.8287056088516	18.9830006501544	14.0987030380678	21.1364666476971	10.6938940575052	11.1559096474145	100	4	4	9
Rbfox2	3.53903677668502	30.0603944342165	22.3291587047223	11.6206379099844	28.387019196408	11.8816087764184	29.0915154924625	4.90290783763079	12.0951184342063	100	1	1	1
Rbks	9.58080791574403	17.9058182817008	13.0547816052526	10.5227561491371	20.7678839684523	9.41140956320579	18.9411293002259	8.21142273524512	8.25797675116879	100	9	9	9
Rbl1	2.67803543988679	33.8542838049829	25.0164988088198	13.1991856542708	31.9547203973855	13.1418376927311	32.9842741283044	4.91439407128946	14.1606980902002	100	1	1	1
Rbl2	19.5244830014736	12.636077747915	9.32679634292231	16.1385441091464	19.0853685622417	10.9087034645555	14.2466405327862	14.795674333783	8.57628241202667	100	2	9	9
Rbm10	6.09778644967277	23.1898489817246	11.1949925413479	19.5373131831177	38.6457009029084	3.50362800990329	30.240412886139	3.64423000468905	11.2188717038317	100	6	6	6
Rbm12	12.2595115563152	17.5150091658006	16.7698295622089	7.80566971789346	10.498457843751	13.0122521975242	13.0036791727593	10.7118139289895	7.98832230154806	100	9	9	9
Rbm12b1	10.6541799897602	22.7048732727488	16.58599132367	13.7630621933005	25.7470009085315	11.4487283870821	23.7344004162975	9.56028578806187	11.1695892090195	100	9	9	9
Rbm12b2	14.3346804176777	21.4426893037839	18.8021443115671	12.1227267644311	17.8847619204107	15.2758075641426	19.1185067347857	13.2965396465795	11.8725927442596	100	9	9	9
Rbm14	6.79246017732795	20.5955853449658	13.8419274581188	11.1834673307903	24.639843789901	8.20726628812081	22.3021441564648	5.8068608523153	8.48474327664733	100	6	8	8
Rbm15	16.1816884859737	21.4346051344643	20.301295178383	11.0842046416131	14.3454050413882	16.9280759057264	17.0485343415914	14.7706935017191	11.3875840148883	100	9	9	9
Rbm15b	24.0153749307373	6.16490943201702	4.11585015146984	18.1327597880138	18.5883879689101	10.6413629343662	10.2935997328672	17.9448382140303	7.79731824798422	100	3	3	3
Rbm17	7.646008314162	20.6237082034298	9.03925471201464	19.2403892237167	37.2166832104528	2.86720868816424	28.30248402674	4.41414650135252	10.2687847014956	100	6	6	6
Rbm18	4.78588494538269	32.2780079732462	26.70037690231	9.967357443917	24.6196298634775	15.8072502955174	28.6350046437491	7.21600940084331	13.9080064804647	100	6	1	1
Rbm19	21.6789757239912	15.4580044041725	15.4197931865809	14.2135243168567	12.9558545859153	16.2236517817264	12.4062284388313	17.8216597471481	10.198583941223	100	9	9	9
Rbm20	10.3299636037587	22.6108603491361	18.4409644869704	10.9675280650653	19.0594184586152	12.4531739375519	20.2773378673875	9.46326841103723	10.3751479854002	100	6	8	9
Rbm22	5.27583948467358	33.1346250512211	26.9242536414344	10.5725206468622	26.1940301795253	16.2635782485625	29.899505984172	7.67084042814612	14.0164939293869	100	1	1	1
Rbm25	18.4690905458437	17.9257581506482	16.8287637722142	12.6022816238135	13.1983936441196	15.5895588686611	14.3718552641291	15.6146054285756	10.1546763367415	100	9	9	9
Rbm26	4.5669497128693	32.1691545921823	27.2709828454351	8.81683934657794	22.7879063122642	16.6540884619072	27.7570711192601	7.49902708025065	13.8235870248662	100	9	1	1
Rbm27	17.9222355473507	15.0890454622055	14.9335502134667	10.9217781936196	10.584680827442	14.0506920340702	11.2491523737159	14.6311767116752	8.31999592675153	100	2	9	9
Rbm28	13.9269991016089	17.3623937801231	10.4925527746307	16.5640329263689	26.9790260954648	8.52191742354206	21.2409326171005	10.4261044536589	9.39503976709747	100	6	6	6
Rbm3	3.04557333733419	34.3250551062597	25.1191472696741	14.0035990318359	33.1275354124772	13.1292612757595	33.801745649566	5.13703779411711	14.5954484787512	100	1	1	1
Rbm33	11.9565160473107	18.524307850744	12.6801617760862	13.3761498989084	23.369188450113	9.28480266022209	20.1116696146597	9.33502361244323	8.55932100751744	100	6	6	9
Rbm34	7.08432307870262	35.8022421496536	33.2267291188492	7.51635106356197	18.4136166611228	22.1111854164077	27.9125630143334	11.1126389736464	16.4568886114446	100	4	4	4
Rbm38	17.6510549156234	10.9123426765837	6.71586139713832	15.8421852766171	20.4749933775956	7.99013919930727	13.8862456068195	12.6113496057683	7.10486916303589	100	6	6	9
Rbm39	10.6323347973989	19.1710177184134	9.05242771413761	19.2541330959526	34.4369301750786	4.31945126354879	25.9262419916366	6.77793763431453	10.1225204153936	100	9	6	6
Rbm4	12.1360231223555	34.0360776137257	33.1976292789012	9.15661107902871	16.144859389745	24.1131119985694	25.5602684335404	15.0769088062534	17.5787023345299	100	9	4	4
Rbm41	10.1199550469111	30.410911154735	28.5499261362412	8.52993276933465	16.5839573525021	20.0197959042713	23.7399905591865	12.2547117915202	14.773892133807	100	9	4	4
Rbm43	11.4178167097388	20.0494060069215	16.8377943493686	10.7154655183092	16.5718360771142	11.4683798907122	17.3223582971801	9.48520366308929	9.21858787604889	100	1	9	9
Rbm45	13.9392080446187	21.8941379777456	21.6238671263885	8.30264939486558	9.97109151203935	16.839621569235	15.462661218968	13.2199014868615	10.7972934515623	100	9	4	4
Rbm47	28.0118826769021	7.5678971581962	8.01541501743438	18.7893214701432	14.9972765865201	14.540695695513	8.40119456891093	21.539383204769	9.21028743868921	100	2	2	2
Rbm48	19.061893233662	28.9419722200265	29.563588051922	11.8741052049569	12.417619585341	24.3008791293331	20.3343916999978	19.1882101004084	16.5028229634289	100	7	4	5
Rbm4b	10.3573274669886	25.1603523284286	20.7976552369321	11.020782144006	21.9818122753537	14.7056658233796	23.3867565534648	10.5081774936903	11.8862418976201	100	6	1	9
Rbm5	3.12736354925839	29.6201304629717	21.9960545420135	11.5045724617375	28.4030383357449	11.7445577586494	28.872369900066	4.78753128819326	12.1572984807685	100	1	1	1
Rbm6	13.4945021722947	14.6235726815163	5.84460560998784	19.1372414345591	31.5725443991734	4.96312432168467	22.0495999981998	9.11529811608202	8.90001368443416	100	3	3	3
Rbm7	5.93262043747096	34.063863930571	29.7616200505262	8.64018417145645	22.4401360319253	18.9617571485903	28.7130326960334	9.15759650568871	14.8683582792671	100	4	1	1
